GOLD weekly prices,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Param,Value,,,,,,,,,,,,,,
diLength,13,,,,,,,,,,,,,,
dxLength,8,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Date,Open,High,Low,Close,Volume,+DM,Avg+DM,-DM,Avg-DM,TR,ATR,+DI,-DI,DX,ADX
1/06/1979,275.85,282,269.5,276.9,123500000,0.5,3.32053026239071,0,0.881833598887798,12.5,11.6162933072173,28.5851103667264,7.59135100643428,58.0315447211412,36.9434873754767
8/06/1979,277.8,294.75,275.3,284.6,193077778,12.75,4.04587408836066,0,0.814000245127198,19.45,12.218886129739,33.1116441007955,6.66182036958374,66.5011813363905,40.638199120591
15/06/1979,285.25,286.7,278.4,283.1,214500001,0,3.73465300464061,0,0.751384841655875,8.30000000000001,11.9174333505283,31.337729314635,6.30492170214288,66.5011813363905,43.8710718975659
22/06/1979,283.9,287.5,279.5,284.6,187155555,0.800000000000011,3.5089104658221,0,0.693586007682346,8,11.6160923235646,30.2073224633714,5.97090646632796,66.9917149458561,46.7611522786022
29/06/1979,285.35,288.6,275.5,283.8,195433332,0,3.23899427614348,4,0.947925545552935,13.1,11.7302390679058,27.6123466656825,8.08104199808238,54.719670501411,47.7559670564533
6/07/1979,284.55,303.5,282.3,301.4,147322223,14.9,4.13599471644013,0,0.875008195895017,21.2,12.4586822165284,33.1976901293226,7.02328047772322,65.0765241528363,49.9210366935012
13/07/1979,301.55,304.5,297,301.4,204111111,1,3.89476435363704,0,0.807699873133862,7.5,12.0772451229493,32.2487811913013,6.68778239500216,65.6478036117461,51.8868825582818
20/07/1979,302.35,315,302.35,313.7,166644445,10.5,4.40285940335727,0,0.745569113662026,13.6,12.1943801134917,36.1056434388658,6.11403865324109,71.0370218330747,54.2806499676309
27/07/1979,314.05,319.5,314.05,317.3,168300000,4.5,4.41033175694517,0,0.688217643380332,5.80000000000001,11.7025047201462,37.6870752237567,5.88094309584466,73.0033941286753,56.6209929877615
3/08/1979,317.5,317.5,293,295.8,183833333,0,4.07107546794939,21.05,2.25450859388954,24.5,12.6869274339811,32.0887424408631,17.7703278088514,28.7177730356768,53.1330904937509
10/08/1979,296.4,314.5,288,312.7,209933334,0,3.75791581656867,5,2.46570024051342,26.5,13.749471477521,27.3313474100621,17.9330546962812,20.7630992047587,49.0868415826269
17/08/1979,313.2,313.2,298.5,307.3,230722222,0,3.46884536914031,0,2.27603099124316,14.7,13.8225890561732,25.0954821491355,16.4660251563123,20.7630992047587,45.5463737853933
24/08/1979,307.95,326,305.3,320.7,197833334,12.8,4.18662649459106,0,2.10095168422445,20.7,14.3516206672368,29.1718029041045,14.6391249667063,33.1713539148314,43.9994963015731
31/08/1979,320.95,330,320.95,326.7,164400000,4,4.17227061039174,0,1.93934001620719,9.30000000000001,13.9630344620648,29.880830142811,13.8891014089813,36.5358778660801,43.0665439971365
7/09/1979,327.05,348,327.05,346.3,155211112,18,5.23594210190007,0,1.79016001496048,21.3,14.5274164265213,36.0417981296475,12.3226316531572,49.0425847735794,43.8135490941918
14/09/1979,347.05,359.2,340,354.4,213422222,11.2,5.6947157863693,0,1.65245539842506,19.2,14.8868459321735,38.2533399775559,11.1001041184538,55.0179148719178,45.2140948164076
21/09/1979,355.3,396.8,355.3,384.2,232455556,37.6,8.14896841818704,0,1.52534344470006,42.4,17.0032423989294,47.9259674537142,8.97089748480028,68.4661097074692,48.1205966777903
28/09/1979,384.3,409,377.5,404.5,192177777,12.2,8.46058623217266,0,1.40800933356928,31.5,18.1183775990118,46.6961580082872,7.77116673871549,71.4648487884725,51.0386281916256
5/10/1979,405.15,444.5,379,393,207566667,35.5,10.5405411373901,0,1.29970092329472,65.5,21.7631177837032,48.4330473333338,5.97203459638478,78.0460413455509,54.4145548358662
12/10/1979,393.65,424.5,373,404,281899999,0,9.72973028066783,6,1.66126239073359,51.5,24.0505702618799,40.455299706924,6.90737214396404,70.831999656985,56.4667354385061
19/10/1979,404.15,413,377,400,189211110,0,8.98128948984722,0,1.53347297606178,36,24.9697571648122,35.9686697414255,6.14132114277335,70.831999656985,58.2623934658159
26/10/1979,400.6,405.5,375,377.7,186366668,0,8.29042106755128,2,1.56935967021087,30.5,25.3951604598266,32.645673102425,6.1797588272517,68.1664387484734,59.5003991261481
2/11/1979,377.85,389,365,378.5,143266667,0,7.65269637004734,10,2.21787046481003,24,25.2878404244554,30.2623563008827,8.77050166239256,55.0609300982038,58.9454654976551
9/11/1979,379.5,403.5,379.5,391.2,143988889,14.5,8.17941203388985,0,2.04726504444003,25,25.2656988533434,32.3735831783947,8.10294247676872,59.9622628394487,59.0725651653793
16/11/1979,391.85,414.4,385,410.9,165877778,10.9,8.38868803128294,0,1.88978311794464,29.4,25.5837220184708,32.7891618945301,7.38666217753721,63.2283227630277,59.5920348650853
23/11/1979,411.1,416.5,388.3,415.7,142688889,2.10000000000002,7.90494279810733,0,1.74441518579506,28.2,25.7849741708962,30.6571677974754,6.76523922123607,63.8439119223229,60.12351949724
30/11/1979,416.3,432.8,400,430.5,218666668,16.3,8.55071642902215,0,1.61022940227236,32.8,26.3245915423657,32.4818579435924,6.11682578125068,68.3055213755191,61.1462697320249
7/12/1979,430.95,447.8,430.95,436,201911112,15,9.04681516525122,0,1.48636560209756,17.3,25.6303921929529,35.2972170583431,5.79923081515014,71.7774595361533,62.475168457541
14/12/1979,436.4,478,436.4,474.5,201722223,30.2,10.6739832294627,0,1.3720297865516,42,26.889592793495,39.6955926831471,5.10245654178709,77.2201842264725,64.3182954286574
21/12/1979,474.65,500.3,467,495.5,228288889,22.3,11.5682922118117,0,1.26648903373994,33.3,27.3827010401493,42.2467169869398,4.625142829712,80.2647351830965,66.3116003979623
28/12/1979,495.9,530,495.8,525,122166667,29.7,12.9630389647493,0,1.16906680037532,34.5,27.9301855755224,46.4122908517653,4.18567501892962,83.4551648592899,68.4545459556283
4/01/1980,525.95,626.5,525.95,611,179722222,96.5,19.3889590443839,0,1.07913858496184,101.5,33.589402069713,57.7234420670639,3.21273532265369,89.4554090516488,71.0796538426308
11/01/1980,611,636,597,628,302244444,9.5,18.6282698871236,0,0.996127924580159,39,34.0056019105043,54.7800034128182,2.92930537504309,89.8480663290868,73.4257054034378
18/01/1980,628.35,854.8,628.35,845,304744444,218.8,34.0260952804218,0,0.919502699612454,226.8,48.8359402250809,69.6742913591881,1.88284016929856,94.737519156846,76.0896821226138
25/01/1980,845.6,910.6,661,661,283955555,55.8000000000001,35.7010110280817,0,0.848771722719189,249.6,64.2793294385362,55.5404223098172,1.32044271484005,95.3555306825971,78.4979131926117
1/02/1980,661.9,726,625,704,303088889,0,32.9547794105369,36,3.5527123594331,101,67.1039964048026,49.1100100979654,5.29433796759507,80.5370778040936,78.752808769047
8/02/1980,704.95,728,673,717.5,280500000,2,30.5736425328033,0,3.27942679332286,55,66.1729197582794,46.2026500334044,4.9558441811275,80.6255275601143,78.9868986179304
15/02/1980,718.35,742.5,673,680.5,299111112,14.5,29.3372084918184,0,3.02716319383649,69.5,66.4288490076425,44.1633551236802,4.55700081976163,81.2932367528196,79.2751908847915
22/02/1980,681.4,683,630.5,641.5,203955557,0,27.0805001462939,42.5,6.06353525584906,52.5,65.3573990839777,41.4344825923967,9.27750391054888,63.4110018150837,77.2921672510781
29/02/1980,641.6,666.5,617,640,227455555,0,24.9973847504252,13.5,6.63557100539914,49.5,64.137599154441,38.9746187571387,10.345836284612,58.0464686473228,74.8864549256087
7/03/1980,640.65,660,599,605,258666666,0,23.0745090003925,18,7.50975785113767,61,63.8962453733301,36.1124646144289,11.7530502884168,50.891365893494,71.8870687965943
14/03/1980,605.7,605.7,516,530,212599999,0,21.2995467695931,83,13.3166995548963,89.7,65.8811495753817,32.3302597281214,20.2132167406388,23.0609845442695,65.7838082650537
21/03/1980,530.95,569,463,565,206311111,0,19.661120095009,53,16.3692611275966,106,68.96721499266,28.5079223470187,23.7348443450105,9.13634231920661,58.7028750218228
28/03/1980,565.8,572,453,525,256433334,0,18.1487262415468,10,15.8793179639353,119,72.8158907624554,24.924128581703,21.8074898180369,6.66922925075378,52.1986693004392
4/04/1980,525.4,530,483,501.5,145833333,0,16.7526703768124,0,14.6578319667095,47,70.8300530114973,23.6519240979434,20.6943682003601,6.66922925075378,46.5074892942285
11/04/1980,502.35,570,502,544,175277778,40,18.540926501673,0,13.5303064308088,68.5,70.650818164459,26.2430457047418,19.1509550523722,15.6234095565108,42.6469793270138
18/04/1980,544.3,547,501,520,165677777,0,17.1147013861597,1,12.566436705362,46,68.7546013825776,24.8924450756783,18.2772301092074,15.3237543209198,39.231576201252
25/04/1980,520.9,563,495,547,202755556,16,17.0289551256859,0,11.5997877280264,68,68.6965551223793,24.7886594827785,16.8855449991081,18.9640440217773,36.6981346788177
2/05/1980,547.8,547.8,482,516,166566667,0,15.7190355006331,13,11.7074963643321,65.8,68.4737431898886,22.9562964843936,17.0977893407482,14.626490713634,33.9391791831698
9/05/1980,516.75,524.5,504.5,515.7,207122221,0,14.5098789236613,0,10.8069197209219,20,64.7449937137433,22.4108121591822,16.6915140477154,14.626490713634,31.5250931244778
16/05/1980,516.05,530,509,514.8,197055556,5.5,13.8168113141489,0,9.97561820392793,21,61.3799941973015,22.5102844906368,16.2522306076831,16.1446022454434,29.6025317645985
23/05/1980,515.25,517,495,510,204922222,0,12.753979674599,14,10.285186034395,22,58.3507638744322,21.8574339524413,17.6264805316486,10.7156381936183,27.241670068226
30/05/1980,510.8,562.5,510.8,555,173566667,45.5,15.2729043150145,0,9.49401787790309,52.5,57.9007051148605,26.377751850719,16.3970678061162,23.3330826983577,26.7530966469924
6/06/1980,555.2,617.5,555.2,616,218155555,55,18.328834752321,0,8.76370881037208,62.5,58.254497029102,31.4633816907982,15.0438322486829,35.3053817919123,27.8221322901074
13/06/1980,616.4,640,593,613,235366667,22.5,18.6496936175271,0,8.08957736342039,47,57.3887664884018,32.4971153044319,14.0960990424063,39.4929101157287,29.2809795183101
20/06/1980,613.75,617,597,609.5,216611111,0,17.2151018007943,0,7.46730218161882,20,54.5127075277555,31.5799793874283,13.6982779250449,39.4929101157287,30.5574708429874
27/06/1980,609.8,658,602,657.5,218477778,41,19.0447093545793,0,6.89289432149429,56,54.6271146410051,34.863106865036,12.6180823695203,46.8501839446895,32.5940599807002
4/07/1980,658.35,680.5,651,676,171588889,22.5,19.3105009426886,0,6.36267168137935,29.5,52.6942596686201,36.6463084672355,12.0746960321531,50.4333042546171,34.8239655149398
11/07/1980,676.25,696,653,670.5,247133334,15.5,19.0173854855587,0,5.87323539819632,43,51.9485473864186,36.6081179211772,11.3058703153109,52.8076424800676,37.0719251355807
18/07/1980,670.85,670.85,604,614,291611112,0,17.5545096789773,49,9.1906788291043,66.85,53.0948129720787,33.0625699504936,17.30993728886,31.272282292367,36.346969780179
25/07/1980,614.5,680,609,678,243933333,9.14999999999998,16.9080089344406,0,8.48370353455781,71,54.4721350511496,31.0397397101543,15.574391432595,33.1773818334162,35.9507712868337
1/08/1980,678.6,678.6,625,640,265866667,0,15.6073928625605,0,7.83111095497644,53.6,54.4050477395227,28.6873985246455,14.3940889317289,33.1773818334162,35.6040976051565
8/08/1980,640.65,657.5,640.65,647,280877779,0,14.4068241808251,0,7.22871780459364,17.5,51.5661979134055,27.9385038334963,14.0183261460012,33.1773818334162,35.300758133689
15/08/1980,647.35,648,620,635,262855556,0,13.2986069361462,20.65,8.2611241273172,28,49.7534134585282,26.7290342746659,16.604135380989,23.3652395477506,33.8088183104467
22/08/1980,635.9,679.5,622.5,658,261511111,31.5,14.6987140949042,0,7.6256530406005,57,50.3108431924876,29.2157975541524,15.1570765996209,31.6831425113714,33.5431088355623
29/08/1980,658.3,658.3,641.5,656,216111110,0,13.5680437799116,0,7.03906434516969,16.8,47.7330860238347,28.4248199941161,14.7467195849329,31.6831425113714,33.3106130450384
5/09/1980,656.35,678,654.8,670,205200000,19.7,14.0397327199184,0,6.49759785707971,23.2,45.8459255604628,30.6237305677305,14.1726833467688,36.7240271785171,33.7372898117232
12/09/1980,670.15,720,670.15,704,255433332,42,16.1905225106939,0,5.99778263730435,50,46.1654697481195,35.0706330922874,12.9919237690605,45.9374422940506,35.2623088720142
19/09/1980,704.45,709,680,708,314533334,0,14.945097702179,0,5.53641474212709,29,44.8450489982642,33.3260817771823,12.3456543493606,45.9374422940506,36.5967005497687
26/09/1980,708.7,748.5,703.5,703.5,303733333,39.5,16.8339363404729,0,5.1105366850404,45,44.85696830609,37.528029593091,11.3929605098759,53.423017457756,38.6999901632671
3/10/1980,703.55,703.55,669,684.5,254544445,0,15.5390181604365,34.5,7.37126463234498,34.55,44.0641245902369,35.2645566091184,16.7284944405277,35.6510375797937,38.3188710903329
10/10/1980,685.15,708.5,685.15,700,261155556,4.95000000000005,14.7244783019414,0,6.80424427601075,24,42.5207303909879,34.628940205275,16.0021810854239,36.789149924027,38.1276559445447
17/10/1980,700.45,700.45,661,665,264244444,0,13.591826124869,24.15,8.13853317785608,39.45,42.2845203609119,32.1437396211626,19.2470745993832,25.0952727980391,36.4986080512315
24/10/1980,665.25,673.5,634,639,250488889,0,12.5463010383406,27,9.58941524109792,39.5,42.0703264869956,29.8222098233985,22.7937742390996,13.3579856188765,33.6060302471871
31/10/1980,639.55,652.5,627,642,212333334,0,11.5812009584683,7,9.39022945332115,25.5,40.795685987996,28.3882981202375,23.0177020582132,10.4474108924655,30.7112028278469
7/11/1980,642.85,665,593,607,232066666,0,10.6903393462784,34,11.2832887261426,72,43.1960178350732,24.7484371987603,26.1211317423364,2.69845916163663,27.2096098695706
14/11/1980,607.35,626.5,594,621,307455555,0,9.86800555041083,0,10.4153434395163,32.5,42.3732472323753,23.2882920119258,24.5799982767391,2.69845916163662,24.1457160310789
21/11/1980,621.75,649.5,610,638.5,340000000,23,10.87815896961,0,9.61416317493808,39.5,42.1522282145003,25.8068420825923,22.8081968194289,6.16814329657708,21.8985194392662
28/11/1980,638.95,659.5,628,644.5,218377777,10,10.81060827964,0,8.8746121614813,31.5,41.3328260441541,26.1550184545608,21.4710993920448,9.83476981601138,20.3905507363593
5/12/1980,645.05,657,627,638,274566668,0,9.97902302736,1,8.26887276444428,30,40.4610701946038,24.6632700997881,20.4366140704481,9.37176692823842,19.0132027603442
12/12/1980,638.05,638.05,558,587,284688888,0,9.21140587140924,69,12.9404979364101,80.05,43.5063724873266,21.1725440315497,29.7439138144181,16.8341831806102,18.7408253128775
19/12/1980,587.05,608,562.5,607.5,280522222,0,8.50283618899314,0,11.9450750182247,45.5,43.6597284498399,19.4752383738757,27.3594807900563,16.8341831806102,18.502495046344
26/12/1980,608.35,619,597.5,617,169811111,11,8.69492571291675,0,11.0262230937459,21.5,41.9551339536984,20.72434263352,26.2809865079073,11.821306170772,17.6673464368975
2/01/1981,617.85,617.85,586,594.5,162100001,0,8.02608527346161,11.5,11.0626674711501,31.85,41.17781595726,19.4912845348383,26.8656003578053,15.90770354834,17.4473910758279
9/01/1981,594.9,612,570,581,360600006,0,7.40869409857995,16,11.4424622810616,42,41.2410608836247,17.9643635247067,27.7453150716716,21.3979880132867,17.9412156930102
16/01/1981,581.6,581.6,555,567.5,237711111,0,6.83879455253534,15,11.7161190286722,26.6,40.1148254310382,17.048047645856,29.2064564728408,26.2858916307573,18.9843001852286
23/01/1981,568.2,581,548,552.5,216122222,0,6.31273343310954,7,11.3533406418513,33,39.5675311671121,15.9543273156162,28.6935785654678,28.5326959875375,20.1778496605172
30/01/1981,552.75,552.75,498,512.5,215177778,0,5.82713855363958,50,14.3261605924781,54.75,40.7354133850266,14.3048469855016,35.1688111203607,42.1718646521246,22.9271015344681
6/02/1981,513.2,521,490,514,251866668,0,5.37889712643654,8,13.8395328545952,31,39.9865354323322,13.4517708730706,34.6104825160843,44.0235531024603,25.5641579804672
13/02/1981,514.4,530.5,490,501,205533335,9.5,5.69590503978757,0,12.7749534042417,40.5,40.0260327067682,14.2305011378867,31.9166116158235,38.3254973552269,27.1593254023121
20/02/1981,501.6,522,498,514.5,179866668,0,5.25775849826545,0,11.7922646808385,24,38.7932609600938,13.5532779873135,30.3977144199584,38.3254973552269,28.5550968964265
27/02/1981,514.75,514.75,485,486.5,269744444,0,4.85331553686042,13,11.8851673976971,29.75,38.097625501625,12.7391549288378,31.1966093456143,42.0100906893959,30.2369711205476
6/03/1981,487.45,487.45,453,467,258911110,0,4.47998357248654,32,13.4324622132588,34.45,37.8170389245769,11.8464684171109,35.5196033196804,49.9790969243108,32.704736846018
13/03/1981,467.7,497.3,467.7,488.5,303455556,9.85000000000002,4.89306175921835,0,12.399195889162,30.3,37.2388051611479,13.1396851699296,33.2964385820262,43.4074849136123,34.0425803544673
20/03/1981,489.5,537,489.5,537,328911111,39.7,7.57051854697078,0,11.4454115899957,48.5,38.1050509179827,19.8674935857337,30.036468432048,20.3770891832013,32.3343939580591
27/03/1981,537.8,568,519.5,542.5,319888889,31,9.37278635104995,0,10.5649953138422,48.5,38.9046623858302,24.0916789306561,27.1561161720559,5.97964699799859,29.0400505880515
3/04/1981,543.45,543.45,515,532.5,267344444,0,8.65180278558457,4.5,10.0984572127774,28.45,38.1004575869202,22.7078710691252,26.5048187144193,7.71538329238748,26.3744671760935
10/04/1981,532.65,545.5,494,496,281533333,0,7.98627949438576,21,10.9370374271791,51.5,39.1311916186956,20.4089861924117,27.9496661736051,15.5932384635524,25.0268135870259
17/04/1981,496.25,498,476,495.5,230222222,0,7.37195030250993,18,11.4803422404731,22,37.8134076480267,19.4955989450336,30.3605069062644,21.7925322800717,24.6225284236566
24/04/1981,495.5,509,479.5,491.3,329066667,11,7.65103104847071,0,10.5972389912059,29.5,37.1739147520246,20.5817200031482,28.5071912977062,16.1451356009602,23.5628543208196
1/05/1981,492.15,497.5,478,496,287733334,0,7.06249019858834,1.5,9.89745137649775,19.5,35.8143828480227,19.7197037529805,27.6354095462074,16.7156305660506,22.7069513514734
8/05/1981,496.45,497.5,478,496.5,245533332,0,6.51922172177386,0,9.136108962921,19.5,34.5594303212518,18.8637997246296,26.4359362350452,16.7156305660506,21.9580362532956
15/05/1981,496.95,503,475,479.5,232099999,5.5,6.44082005086818,0,8.43333135038862,28,34.0548587580786,18.9130722773598,24.763959264368,13.3957981586236,20.8877564914616
22/05/1981,479.75,486.5,466,471,238477777,0,5.94537235464755,9,8.47692124651257,20.5,33.0121773151494,18.0096341355806,25.6781646529642,17.553025627362,20.4709151334491
29/05/1981,471.6,495.2,464.8,492.5,236188889,8.69999999999999,6.15726678890543,0,7.82485038139622,30.4,32.8112405985995,18.7657238085909,23.8480783982615,11.9265456881793,19.4028689527904
5/06/1981,492.9,499.8,461.5,462.5,296577778,4.60000000000002,6.03747703591271,0,7.22293881359651,38.3,33.2334528602457,18.1668665645477,21.7339403280503,8.93985370547546,18.094992046876
12/06/1981,463.15,487.5,463.15,476,288555555,0,5.57305572545788,0,6.66732813562755,25,32.6001103325345,17.0952051039412,20.4518575784501,8.93985370547546,16.950599754201
19/06/1981,476.8,485.5,464.5,467.5,301588889,0,5.14435913119189,0,6.15445674057928,21,31.7077941531087,16.2242731435404,19.4099176715384,8.93985370547546,15.9492564981103
26/06/1981,467.8,475.5,443,447,248266666,0,4.74863919802328,21.5,7.3348831451501,32.5,31.7687330644081,14.9475246255363,23.0883716082707,21.403063392256,16.6309823598785
3/07/1981,447.7,447.7,412,416.5,192955555,0,4.3833592597138,31,9.15527674936932,35.7,32.0711382132998,13.6676136361635,28.5467783789871,35.2466635963477,18.9579425144371
10/07/1981,416.5,423.5,397,422,255122222,0,4.04617777819736,15,9.60487084557168,26.5,31.642589119969,12.7871261193475,30.354250750961,40.7198979402623,21.6781869426653
17/07/1981,422.6,426.5,402.2,420,237855555,3,3.96570256448987,0,8.86603462668156,24.3,31.0777745722791,12.7605744589808,28.5285376726747,38.1891554446989,23.7420580054195
24/07/1981,420.3,420.3,406,408.2,239655555,0,3.66064852106757,0,8.18403196309067,14.3,29.7871765282576,12.289343763733,27.4750174973008,38.1891554446989,25.5479451853294
31/07/1981,408.2,426.4,398,423.2,222688889,0,3.37906017329314,8,8.16987565823754,28.4,29.6804706414686,11.38479309884,27.5260987500072,41.4827439933003,27.5397950363258
7/08/1981,423.3,423.3,405,414.8,248711111,0,3.11913246765521,0,7.54142368452696,18.3,28.8050498228941,10.8284224010477,26.1809083160588,41.4827439933003,29.2826636559476
14/08/1981,415,439.3,410,430.5,255177777,16,4.10996843168173,0,6.96131417033258,29.3,28.8431229134407,14.2493877795962,24.1350917209061,25.7544300976661,28.8416344611624
21/08/1981,431.5,463,428.5,452.5,226044445,23.7,5.61689393693698,0,6.42582846492238,34.5,29.2782673047145,19.1845162095112,21.9474342454947,6.71720646704024,26.0760809618971
28/08/1981,453.35,453.35,423,445,248055555,0,5.18482517255721,5.5,6.35461089069758,30.35,29.3607082812749,17.6590602749999,21.6432479415025,10.137286707323,24.0837316800754
4/09/1981,445.95,463.3,437.5,455.5,230588888,9.94999999999999,5.5513770823605,0,5.86579466833623,25.8,29.0868076442538,19.0855495393535,20.1665123931022,2.75390081572993,21.4175028220322
11/09/1981,456.05,474,447.5,470,200944445,10.7,5.947424999102,0,5.41457969384883,26.5,28.8878224408496,20.588000398022,18.7434677879776,4.68971206800999,19.3265289777794
18/09/1981,470.45,477.5,453.5,465,235477778,3.5,5.75916153763262,0,4.99807356355276,24,28.5118360992458,20.1991955817428,17.5298200584317,7.07512633981559,17.7951036480339
25/09/1981,465.9,482.5,437,441.5,274855555,0,5.31614911166088,16.5,5.88283713558717,45.5,29.8186179377654,17.8282880942244,19.7287384273318,5.06017251396787,16.2032372562757
2/10/1981,441.6,450,428,447.5,275511110,0,4.90721456461004,9,6.12261889438816,22,29.2171857887065,16.7956441804428,20.9555394508761,11.019244617756,15.5552381764607
9/10/1981,448.4,469,443,457,271033333,19,5.99127498271696,0,5.65164821020445,26,28.969709958806,20.6811700608545,19.5088187566977,2.91702321560445,13.9754613063537
16/10/1981,457.35,459.5,447,447.5,215866667,0,5.53040767635412,0,5.21690604018872,12.5,27.702809192744,19.9633460920009,18.8316859993937,2.91702321560445,12.59315654501
23/10/1981,447.9,447.9,433,436,249144445,0,5.10499170124996,14,5.8925286524819,14.9,26.7179777163791,19.1069539597693,22.0545458755644,7.1610410883641,11.9141421129293
30/10/1981,436.25,437,426.5,431.2,265533333,0,4.71230003192304,6.5,5.9392572176756,10.5,25.4704409689653,18.5010539772939,23.3182347526387,11.5190404276219,11.8647544022659
6/11/1981,431.5,436,429.8,430.9,297000000,0,4.3498154140828,0,5.4823912778544,6.19999999999999,23.988099355968,18.1332224347346,22.8546296915785,11.5190404276219,11.8215401554354
13/11/1981,430.95,433,407,415.2,272711111,0,4.01521422838413,22.8,6.81451502571176,26,24.1428609439704,16.6310622328582,28.2257974377045,25.8482989892745,13.5748850096653
20/11/1981,415.4,415.4,395.5,398,264233333,0,3.7063515954315,11.5,7.17493694681085,19.9,23.8164870252035,15.5621254784944,30.1259246975344,31.8766048516582,15.8625999899144
27/11/1981,398.5,420.5,392.5,419.8,210877778,5.10000000000002,3.81355531885985,0,6.62301872013309,28,24.1382957155724,15.798776201087,27.4378058756665,26.9194027731378,17.2447003378173
4/12/1981,420.45,437,406,429,272088890,16.5,4.78943567894755,0,6.11355574166132,31,24.6661191220669,19.4170621460383,24.7852356157317,12.1445575038325,16.6071824835692
11/12/1981,429.4,429.4,408.5,412.5,253933333,0,4.42101754979774,0,5.64328222307199,20.9,24.3764176511386,18.1364530796478,23.1505806301624,12.1445575038325,16.0493543611021
